mapping_id, reg_id, stmt_id, task_id, topic_score,core_score, aux_score,final_score
mid_3033, Eudralex2007_5.21, Eudralex2007_5.21_9, InvestigatingTask_301, 0.24796, 0.0, 0.59916, 0.42356000000000005
mid_3034, Eudralex2007_5.21, Eudralex2007_5.21_9, DeviationRecordTask101, 0.24783, 0.0, 0.26968, 0.25875499999999996
mid_3035, Eudralex2007_5.21, Eudralex2007_5.21_9, BioDisposal101, 0.34698, 0.0, 0.24745, 0.34698
mid_3036, Eudralex2007_5.21, Eudralex2007_5.21_9, InvestigatingTask_302, 0.24796, 0.0, 0.59916, 0.42356000000000005
mid_3037, Eudralex2007_5.21, Eudralex2007_5.21_9, DeviationRecordTask103, 0.24783, 0.0, 0.26968, 0.25875499999999996
mid_3038, Eudralex2007_5.21, Eudralex2007_5.21_9, DeviationRecordTask102, 0.24783, 0.0, 0.26968, 0.25875499999999996
mid_3039, Eudralex2007_5.21, Eudralex2007_5.21_9, ToxicDisposal103, 0.34698, 0.0, 0.24745, 0.34698
mid_3040, Eudralex2007_5.21, Eudralex2007_5.21_9, DeviationRecordTask104, 0.24783, 0.0, 0.26968, 0.25875499999999996
mid_3041, Eudralex2007_5.21, Eudralex2007_5.21_6, MarkingTask_302, 0.39329, 0.0, 0.75565, 0.57447
mid_3042, Eudralex2007_5.21, Eudralex2007_5.21_6, P101Task, 0.32431, 0.0, 0.30225, 0.32431
mid_3043, Eudralex2007_5.21, Eudralex2007_5.21_6, DataRecordingTask501, 0.24248, 0.0, 0.43, 0.33624
mid_3044, Eudralex2007_5.21, Eudralex2007_5.21_6, IncidentRecordingTask401, 0.24248, 0.0, 0.43, 0.33624
mid_3045, Eudralex2007_5.21, Eudralex2007_5.21_6, AspirinTabletMarkTask101, 0.30812, 0.0, 0.53141, 0.41976500000000005
mid_3046, Eudralex2007_5.21, Eudralex2007_5.21_6, AspirinTabletMarkTask102, 0.39329, 0.0, 0.73914, 0.566215
mid_3047, Eudralex2007_5.21, Eudralex2007_5.21_6, AspirinStorageTask101, 0.23899, 0.0, 0.43195, 0.33547
mid_3048, Eudralex2007_5.21, Eudralex2007_5.21_6, ResultRecordingTask303, 0.32432, 0.0, 0.44036, 0.38234
mid_3049, Eudralex2007_5.21, Eudralex2007_5.21_6, StoringTask102, 0.21356, 0.0, 0.43195, 0.322755
mid_3050, Eudralex2007_5.21, Eudralex2007_5.21_6, PurchasingTask102, 0.35358, 0.0, 0.57485, 0.464215
mid_3051, Eudralex2007_5.21, Eudralex2007_5.21_6, ComplaintRecordingTask203, 0.24248, 0.0, 0.43, 0.33624
mid_3052, Eudralex2007_5.21, Eudralex2007_5.21_6, STask303, 0.22185, 0.0, 0.37473, 0.29829
mid_3053, Eudralex2007_5.21, Eudralex2007_5.21_6, AcidPurchaseTask101, 0.23899, 0.0, 0.43195, 0.33547
mid_3054, Eudralex2007_5.21, Eudralex2007_5.21_6, CleaningTask_301, 0.48181, 0.0, 0.82143, 0.65162
mid_3055, Eudralex2007_5.21, Eudralex2007_5.21_6, DisposingTask201, 0.20295, 0.0, 0.4148, 0.308875
mid_3056, Eudralex2007_5.21, Eudralex2007_5.21_6, CleaningTask_302, 0.48181, 0.0, 0.82143, 0.65162
mid_3057, Eudralex2007_5.21, Eudralex2007_5.21_6, ResultRecordingTask301, 0.32432, 0.0, 0.44036, 0.38234
mid_3058, Eudralex2007_5.21, Eudralex2007_5.21_6, P102Task, 0.43237, 0.0, 0.49058, 0.46147499999999997
mid_3059, Eudralex2007_5.21, Eudralex2007_5.21_6, MarkingTask_202, 0.39329, 0.0, 0.73914, 0.566215
mid_3060, Eudralex2007_5.21, Eudralex2007_5.21_6, ProtectingTask202, 0.23899, 0.0, 0.43195, 0.33547
mid_3061, Eudralex2007_5.21, Eudralex2007_5.21_6, DataRecordingTask502, 0.24248, 0.0, 0.43, 0.33624
mid_3062, Eudralex2007_5.21, Eudralex2007_5.21_6, P103Task, 0.43237, 0.0, 0.49058, 0.46147499999999997
mid_3063, Eudralex2007_5.21, Eudralex2007_5.21_6, MarkingTask_203, 0.39329, 0.0, 0.73914, 0.566215
mid_3064, Eudralex2007_5.21, Eudralex2007_5.21_6, CleaningTask_201, 0.39464, 0.0, 0.60441, 0.499525
mid_3065, Eudralex2007_5.21, Eudralex2007_5.21_6, CheckingTask402, 0.27309, 0.0, 0.41973, 0.34641
mid_3066, Eudralex2007_5.21, Eudralex2007_5.21_6, CheckingTask403, 0.27309, 0.0, 0.41973, 0.34641
mid_3067, Eudralex2007_5.21, Eudralex2007_5.21_6, S203Task, 0.22071, 0.0, 0.36713, 0.29392
mid_3068, Eudralex2007_5.21, Eudralex2007_5.21_6, MarkingTask_301, 0.39329, 0.0, 0.75565, 0.57447
mid_3069, Eudralex2007_5.21, Eudralex2007_5.21_6, CheckingTask401, 0.27309, 0.0, 0.41973, 0.34641
mid_3070, Eudralex2007_5.21, Eudralex2007_5.21_6, DisposingTask202, 0.20295, 0.0, 0.4148, 0.308875
mid_3071, Eudralex2007_5.21, Eudralex2007_5.21_6, StoringTask104, 0.23899, 0.0, 0.43195, 0.33547
